Year,Loser_PID,Winner_PID,Loser_Index,Winner_Index
2016,321,282,3402,3008
2016,250,331,2646,3513
2016,369,98,3909,1010
2016,327,296,3471,3174
2016,399,8,4240,86
2016,374,429,3972,4550
2016,152,282,1585,3008
2016,203,98,2124,1010
2016,104,331,1070,3513
2016,176,36,1837,393
2016,387,100,4128,1037
2016,8,429,86,4550
2016,98,296,1010,3174
2016,36,100,393,1037
2016,331,282,3513,3008
2016,429,296,4550,3174
2016,282,100,3008,1037
2016,296,100,3174,1037
2016,284,373,3031,3962
2016,164,104,1710,1070
2016,442,258,4686,2735
2016,221,434,2309,4598
2016,122,297,1228,3182
2016,138,437,1430,4639
2016,370,131,3925,1354
2016,384,200,4084,2089
2016,236,418,2466,4430
2016,8,305,86,3248
2016,373,434,3962,4598
2016,258,188,2735,1964
2016,131,132,1354,1361
2016,103,297,1065,3182
2016,200,437,2089,4639
2016,34,418,363,4430
2016,104,232,1070,2423
2016,437,297,4639,3182
2016,418,232,4430,2423
2016,434,305,4598,3248
2016,132,188,1361,1964
2016,297,232,3182,2423
2016,305,188,3248,1964
2016,188,232,1964,2423
2016,66,62,676,637
2016,104,34,1070,363
2016,373,200,3962,2089
2016,418,160,4430,1667
2016,103,437,1065,4639
2016,384,305,4084,3248
2016,284,236,3031,2466
2016,258,442,2735,4686
2016,437,34,4639,363
2016,221,62,2309,637
2016,326,150,3451,1568
2016,200,160,2089,1667
2016,138,4,1430,41
2016,399,236,4240,2466
2016,442,203,4686,2124
2016,305,247,3248,2598
2016,150,62,1568,637
2016,4,236,41,2466
2016,160,203,1667,2124
2016,34,247,363,2598
2016,236,203,2466,2124
2016,62,247,637,2598
2016,247,203,2598,2124
2016,306,75,3260,778
2016,127,34,1303,363
2016,4,104,41,1070
2016,103,8,1065,86
2016,326,79,3451,815
2016,66,305,676,3248
2016,401,70,4264,728
2016,371,98,3938,1010
2016,322,232,3411,2423
2016,132,435,1361,4620
2016,23,152,240,1585
2016,258,141,2735,1466
2016,195,276,2032,2942
2016,378,399,4019,4240
2016,62,282,637,3008
2016,89,198,929,2067
2016,321,17,3402,185
2016,442,247,4686,2598
2016,130,188,1347,1964
2016,330,418,3500,4430
2016,25,255,256,2700
2016,441,390,4670,4152
2016,420,160,4448,1667
2016,203,281,2124,2994
2016,435,296,4620,3174
2016,276,394,2942,4187
2016,104,429,1070,4550
2016,305,404,3248,4297
2016,188,331,1964,3513
2016,17,282,185,3008
2016,247,98,2598,1010
2016,79,292,815,3120
2016,152,399,1585,4240
2016,34,198,363,2067
2016,232,75,2423,778
2016,141,8,1466,86
2016,418,70,4430,728
2016,160,36,1667,393
2016,281,290,2994,3096
2016,255,390,2700,4152
2016,282,394,3008,4187
2016,429,98,4550,1010
2016,404,198,4297,2067
2016,292,75,3120,778
2016,296,399,3174,4240
2016,390,331,4152,3513
2016,8,290,86,3096
2016,36,70,393,728
2016,198,98,2067,1010
2016,394,331,4187,3513
2016,75,70,778,728
2016,399,290,4240,3096
2016,331,290,3513,3096
2016,98,70,1010,728
2016,290,70,3096,728
2016,105,131,1082,1354
2016,114,122,1174,1228
2016,367,389,3890,4138
2016,261,250,2765,2646
2016,267,335,2843,3562
2016,178,434,1854,4598
2016,107,435,1098,4620
2016,327,112,3471,1148
2016,397,132,4210,1361
2016,121,342,1217,3659
2016,3,195,22,2032
2016,229,365,2392,3856
2016,297,276,3182,2942
2016,110,138,1127,1430
2016,122,141,1228,1466
2016,89,335,929,3562
2016,435,231,4620,2414
2016,30,25,311,256
2016,249,131,2628,1354
2016,389,62,4138,637
2016,371,365,3938,3856
2016,330,276,3500,2942
2016,434,17,4598,185
2016,195,79,2032,815
2016,138,326,1430,3451
2016,378,250,4019,2646
2016,112,401,1148,4264
2016,8,420,86,4448
2016,132,418,1361,4430
2016,342,198,3659,2067
2016,335,141,3562,1466
2016,365,250,3856,2646
2016,131,276,1354,2942
2016,79,62,815,637
2016,420,231,4448,2414
2016,17,25,185,256
2016,198,418,2067,4430
2016,326,401,3451,4264
2016,141,276,1466,2942
2016,231,62,2414,637
2016,250,25,2646,256
2016,418,401,4430,4264
2016,401,25,4264,256
2016,276,62,2942,637
2016,25,62,256,637
2016,396,83,4202,865
2016,32,231,332,2414
2016,109,70,1121,728
2016,141,112,1466,1148
2016,131,312,1354,3309
2016,235,119,2454,1203
2016,114,384,1174,4084
2016,211,435,2208,4620
2016,34,330,363,3500
2016,133,4,1371,41
2016,335,367,3562,3890
2016,288,282,3075,3008
2016,397,188,4210,1964
2016,189,292,1980,3120
2016,19,89,214,929
2016,236,306,2466,3260
2016,18,17,194,185
2016,220,321,2295,3402
2016,297,8,3182,86
2016,366,79,3873,815
2016,178,442,1854,4686
2016,229,322,2392,3411
2016,10,404,107,4297
2016,132,374,1361,3972
2016,258,176,2735,1837
2016,168,107,1768,1098
2016,138,25,1430,256
2016,50,331,547,3513
2016,193,100,2018,1037
2016,65,98,664,1010
2016,327,122,3471,1228
2016,123,206,1242,2154
2016,29,296,304,3174
2016,49,441,530,4670
2016,192,62,2004,637
2016,280,66,2976,676
2016,3,401,22,4264
2016,326,398,3451,4229
2016,216,255,2260,2700
2016,418,429,4430,4550
2016,227,144,2368,1496
2016,103,127,1065,1303
2016,152,104,1585,1070
2016,134,130,1389,1347
2016,121,378,1217,4019
2016,399,110,4240,1127
2016,75,247,778,2598
2016,269,437,2863,4639
2016,250,203,2646,2124
2016,365,88,3856,921
2016,389,434,4138,4598
2016,105,198,1082,2067
2016,276,394,2942,4187
2016,281,160,2994,1667
2016,387,371,4128,3938
2016,37,249,408,2628
2016,30,232,311,2423
2016,195,35,2032,374
2016,102,261,1056,2765
2016,342,290,3659,3096
2016,119,112,1203,1148
2016,321,8,3402,86
2016,83,188,865,1964
2016,107,404,1098,4297
2016,306,17,3260,185
2016,331,176,3513,1837
2016,420,100,4448,1037
2016,312,435,3309,4620
2016,79,4,815,41
2016,330,231,3500,2414
2016,442,374,4686,3972
2016,384,70,4084,728
2016,68,322,708,3411
2016,89,25,929,256
2016,367,292,3890,3120
2016,267,255,2843,2700
2016,206,296,2154,3174
2016,398,62,4229,637
2016,160,290,1667,3096
2016,35,394,374,4187
2016,247,378,2598,4019
2016,371,249,3938,2628
2016,401,104,4264,1070
2016,66,98,676,1010
2016,437,232,4639,2423
2016,144,429,1496,4550
2016,441,122,4670,1228
2016,198,88,2067,921
2016,110,261,1127,2765
2016,130,127,1347,1303
2016,434,203,4598,2124
2016,8,404,86,4297
2016,176,17,1837,185
2016,70,374,728,3972
2016,4,282,41,3008
2016,435,100,4620,1037
2016,25,322,256,3411
2016,188,112,1964,1148
2016,231,292,2414,3120
2016,62,394,637,4187
2016,378,98,4019,1010
2016,127,88,1303,921
2016,249,290,2628,3096
2016,122,429,1228,4550
2016,255,296,2700,3174
2016,104,203,1070,2124
2016,232,261,2423,2765
2016,17,282,185,3008
2016,374,404,3972,4297
2016,292,322,3120,3411
2016,112,100,1148,1037
2016,394,88,4187,921
2016,261,429,2765,4550
2016,203,296,2124,3174
2016,98,290,1010,3096
2016,322,282,3411,3008
2016,404,100,4297,1037
2016,290,296,3096,3174
2016,88,429,921,4550
2016,282,100,3008,1037
2016,296,429,3174,4550
2016,100,429,1037,4550
2016,211,34,2208,363
2016,437,288,4639,3075
2016,4,153,41,1597
2016,21,23,225,240
2016,110,138,1127,1430
2016,267,50,2843,547
2016,306,277,3260,2955
2016,367,261,3890,2765
2016,336,389,3583,4138
2016,65,178,664,1854
2016,171,255,1794,2700
2016,102,195,1056,2032
2016,50,34,547,363
2016,153,394,1597,4187
2016,23,288,240,3075
2016,277,195,2955,2032
2016,138,371,1430,3938
2016,389,152,4138,1585
2016,178,322,1854,3411
2016,261,255,2765,2700
2016,195,371,2032,3938
2016,288,394,3075,4187
2016,34,322,363,3411
2016,255,152,2700,1585
2016,371,394,3938,4187
2016,152,322,1585,3411
2016,394,322,4187,3411
2016,258,35,2735,374
2016,365,342,3856,3659
2016,206,441,2154,4670
2016,442,249,4686,2628
2016,52,272,558,2889
2016,418,236,4430,2466
2016,229,344,2392,3671
2016,3,378,22,4019
2016,398,435,4229,4620
2016,114,401,1174,4264
2016,105,231,1082,2414
2016,342,429,3659,4550
2016,35,25,374,256
2016,344,378,3671,4019
2016,236,401,2466,4264
2016,231,36,2414,393
2016,272,441,2889,4670
2016,331,435,3513,4620
2016,249,36,2628,393
2016,378,25,4019,256
2016,435,441,4620,4670
2016,401,429,4264,4550
2016,36,441,393,4670
2016,25,429,256,4550
2016,429,441,4550,4670
2016,327,365,3471,3856
2016,89,236,929,2466
2016,387,250,4128,2646
2016,378,206,4019,2154
2016,227,258,2368,2735
2016,396,8,4202,86
2016,276,249,2942,2628
2016,38,330,424,3500
2016,348,401,3721,4264
2016,62,17,637,185
2016,258,206,2735,2154
2016,236,98,2466,1010
2016,281,247,2994,2598
2016,249,365,2628,3856
2016,17,401,185,4264
2016,232,8,2423,86
2016,250,330,2646,3500
2016,247,206,2598,2154
2016,8,401,86,4264
2016,365,98,3856,1010
2016,394,330,4187,3500
2016,401,206,4264,2154
2016,98,330,1010,3500
2016,330,206,3500,2154
2016,366,130,3873,1347
2016,11,420,120,4448
2016,335,195,3562,2032
2016,138,176,1430,1837
2016,342,229,3659,2392
2016,23,306,240,3260
2016,114,32,1174,332
2016,297,123,3182,1242
2016,130,442,1347,4686
2016,152,195,1585,2032
2016,306,398,3260,4229
2016,123,32,1242,332
2016,176,399,1837,4240
2016,229,36,2392,393
2016,65,420,664,4448
2016,442,141,4686,1466
2016,195,398,2032,4229
2016,399,32,4240,332
2016,420,36,4448,393
2016,398,141,4229,1466
2016,32,36,332,393
2016,141,36,1466,393
2016,79,127,815,1303
2016,276,25,2942,256
2016,138,112,1430,1148
2016,250,322,2646,3411
2016,249,292,2628,3120
2016,367,290,3890,3096
2016,394,441,4187,4670
2016,401,130,4264,1347
2016,224,231,2342,2414
2016,269,331,2863,3513
2016,399,62,4240,637
2016,326,141,3451,1466
2016,330,258,3500,2735
2016,312,195,3309,2032
2016,198,98,2067,1010
2016,25,112,256,1148
2016,130,127,1347,1303
2016,374,441,3972,4670
2016,231,290,2414,3096
2016,322,98,3411,1010
2016,258,292,2735,3120
2016,195,331,2032,3513
2016,141,62,1466,637
2016,441,127,4670,1303
2016,112,290,1148,3096
2016,62,331,637,3513
2016,292,98,3120,1010
2016,127,290,1303,3096
2016,331,98,3513,1010
2016,98,290,1010,3096
2016,211,378,2208,4019
2016,306,70,3260,728
2016,376,418,4000,4430
2016,434,296,4598,3174
2016,297,152,3182,1585
2016,335,387,3562,4128
2016,8,420,86,4448
2016,132,281,1361,2994
2016,176,232,1837,2423
2016,247,107,2598,1098
2016,89,203,929,2124
2016,216,371,2260,3938
2016,160,17,1667,185
2016,390,282,4152,3008
2016,82,398,849,4229
2016,36,288,393,3075
2016,418,70,4430,728
2016,296,378,3174,4019
2016,420,152,4448,1585
2016,107,281,1098,2994
2016,387,232,4128,2423
2016,17,288,185,3075
2016,371,282,3938,3008
2016,398,203,4229,2124
2016,378,152,4019,1585
2016,281,70,2994,728
2016,288,232,3075,2423
2016,203,282,2124,3008
2016,70,152,728,1585
2016,282,232,3008,2423
2016,152,232,1585,2423
2016,330,130,3500,1347
2016,216,398,2260,4229
2016,211,198,2208,2067
2016,378,306,4019,3260
2016,335,132,3562,1361
2016,89,112,929,1148
2016,188,441,1964,4670
2016,342,401,3659,4264
2016,203,321,2124,3402
2016,269,404,2863,4297
2016,435,4,4620,41
2016,390,160,4152,1667
2016,418,322,4430,3411
2016,138,249,1430,2628
2016,127,247,1303,2598
2016,88,152,921,1585
2016,312,374,3309,3972
2016,326,232,3451,2423
2016,62,371,637,3938
2016,141,98,1466,1010
2016,399,25,4240,256
2016,130,100,1347,1037
2016,398,404,4229,4297
2016,8,282,86,3008
2016,70,441,728,4670
2016,306,152,3260,1585
2016,112,429,1148,4550
2016,36,160,393,1667
2016,247,374,2598,3972
2016,249,331,2628,3513
2016,98,321,1010,3402
2016,232,442,2423,4686
2016,4,322,41,3411
2016,292,401,3120,4264
2016,132,25,1361,256
2016,198,290,2067,3096
2016,441,404,4670,4297
2016,160,442,1667,4686
2016,331,374,3513,3972
2016,321,100,3402,1037
2016,401,25,4264,256
2016,322,290,3411,3096
2016,282,152,3008,1585
2016,429,371,4550,3938
2016,404,25,4297,256
2016,442,100,4686,1037
2016,152,290,1585,3096
2016,374,371,3972,3938
2016,100,25,1037,256
2016,371,290,3938,3096
2016,25,290,256,3096
2016,89,367,929,3890
2016,38,65,424,664
2016,267,168,2843,1768
2016,378,73,4019,762
2016,138,220,1430,2295
2016,435,389,4620,4138
2016,261,112,2765,1148
2016,255,365,2700,3856
2016,336,269,3583,2863
2016,306,83,3260,865
2016,220,79,2295,815
2016,168,367,1768,3890
2016,65,141,664,1466
2016,132,365,1361,3856
2016,371,389,3938,4138
2016,83,73,865,762
2016,127,112,1303,1148
2016,269,152,2863,1585
2016,389,141,4138,1466
2016,79,365,815,3856
2016,367,112,3890,1148
2016,73,152,762,1585
2016,112,141,1148,1466
2016,152,365,1585,3856
2016,365,141,3856,1466
2016,274,342,2914,3659
2016,35,130,374,1347
2016,229,272,2392,2889
2016,398,236,4229,2466
2016,160,335,1667,3562
2016,275,62,2933,637
2016,202,105,2103,1082
2016,224,52,2342,558
2016,312,231,3309,2414
2016,206,110,2154,1127
2016,249,130,2628,1347
2016,342,335,3659,3562
2016,105,330,1082,3500
2016,401,272,4264,2889
2016,236,216,2466,2260
2016,231,32,2414,332
2016,110,62,1127,637
2016,25,52,256,558
2016,330,130,3500,1347
2016,32,216,332,2260
2016,272,335,2889,3562
2016,52,62,558,637
2016,216,130,2260,1347
2016,335,62,3562,637
2016,130,62,1347,637
2016,434,258,4598,2735
2016,198,3,2067,22
2016,17,8,185,86
2016,390,4,4152,41
2016,102,114,1056,1174
2016,288,50,3075,547
2016,418,433,4430,4581
2016,432,200,4574,2089
2016,29,440,304,4664
2016,195,374,2032,3972
2016,188,88,1964,921
2016,433,203,4581,2124
2016,258,441,2735,4670
2016,176,8,1837,86
2016,3,200,22,2089
2016,440,98,4664,1010
2016,4,88,41,921
2016,282,114,3008,1174
2016,50,374,547,3972
2016,8,98,86,1010
2016,203,88,2124,921
2016,114,374,1174,3972
2016,200,441,2089,4670
2016,98,88,1010,921
2016,441,374,4670,3972
2016,374,88,3972,921
2016,231,89,2414,929
2016,236,296,2466,3174
2016,261,434,2765,4598
2016,435,70,4620,728
2016,233,160,2433,1667
2016,98,288,1010,3075
2016,255,249,2700,2628
2016,331,35,3513,374
2016,68,429,708,4550
2016,306,269,3260,2863
2016,17,152,185,1585
2016,258,374,2735,3972
2016,418,62,4430,637
2016,141,312,1466,3309
2016,132,442,1361,4686
2016,168,88,1768,921
2016,249,296,2628,3174
2016,35,89,374,929
2016,269,288,2863,3075
2016,374,160,3972,1667
2016,62,70,637,728
2016,152,88,1585,921
2016,434,429,4598,4550
2016,312,442,3309,4686
2016,89,288,929,3075
2016,88,296,921,3174
2016,429,442,4550,4686
2016,160,70,1667,728
2016,288,296,3075,3174
2016,442,70,4686,728
2016,296,70,3174,728
2016,367,206,3890,2154
2016,198,203,2067,2124
2016,4,110,41,1127
2016,389,188,4138,1964
2016,36,23,393,240
2016,112,127,1148,1303
2016,8,401,86,4264
2016,322,247,3411,2598
2016,138,371,1430,3938
2016,29,404,304,4297
2016,79,378,815,4019
2016,274,394,2914,4187
2016,25,275,256,2933
2016,335,216,3562,2260
2016,130,330,1347,3500
2016,211,290,2208,3096
2016,247,188,2598,1964
2016,110,203,1127,2124
2016,23,206,240,2154
2016,216,404,2260,4297
2016,275,330,2933,3500
2016,394,401,4187,4264
2016,371,290,3938,3096
2016,378,127,4019,1303
2016,206,203,2154,2124
2016,330,404,3500,4297
2016,401,127,4264,1303
2016,188,290,1964,3096
2016,203,404,2124,4297
2016,127,290,1303,3096
2016,404,290,4297,3096
2016,130,62,1347,637
2016,312,198,3309,2067
2016,168,418,1768,4430
2016,367,378,3890,4019
2016,267,17,2843,185
2016,261,389,2765,4138
2016,306,249,3260,2628
2016,34,371,363,3938
2016,335,330,3562,3500
2016,211,255,2208,2700
2016,442,188,4686,1964
2016,258,401,2735,4264
2016,216,374,2260,3972
2016,178,247,1854,2598
2016,236,203,2466,2124
2016,4,288,41,3075
2016,378,36,4019,393
2016,62,331,637,3513
2016,198,141,2067,1466
2016,17,98,185,1010
2016,255,152,2700,1585
2016,401,296,4264,3174
2016,247,322,2598,3411
2016,203,70,2124,728
2016,394,374,4187,3972
2016,330,404,3500,4297
2016,25,371,256,3938
2016,288,100,3075,1037
2016,249,79,2628,815
2016,418,290,4430,3096
2016,127,188,1303,1964
2016,429,389,4550,4138
2016,152,70,1585,728
2016,141,374,1466,3972
2016,79,331,815,3513
2016,98,100,1010,1037
2016,389,188,4138,1964
2016,322,290,3411,3096
2016,296,404,3174,4297
2016,371,36,3938,393
2016,374,188,3972,1964
2016,100,70,1037,728
2016,36,290,393,3096
2016,404,331,4297,3513
2016,70,188,728,1964
2016,331,290,3513,3096
2016,188,290,1964,3096
2016,394,100,4187,1037
2016,282,331,3008,3513
2016,429,296,4550,3174
2016,70,290,728,3096
2016,282,394,3008,4187
2016,331,100,3513,1037
2016,296,290,3174,3096
2016,70,429,728,4550
2016,152,100,1585,1037
2016,394,331,4187,3513
2016,429,290,4550,3096
2016,296,70,3174,728
2016,331,290,3513,3096
2016,296,100,3174,1037
2016,100,290,1037,3096
2017,432,396,4575,4203
2017,335,255,3563,2701
2017,399,127,4241,1304
2017,119,112,1204,1149
2017,198,98,2068,1011
2017,288,104,3076,1071
2017,178,164,1855,1711
2017,371,322,3939,3412
2017,297,401,3183,4265
2017,326,365,3452,3857
2017,86,442,898,4687
2017,103,292,1066,3121
2017,104,296,1071,3175
2017,127,396,1304,4203
2017,322,112,3412,1149
2017,401,429,4265,4551
2017,255,98,2701,1011
2017,164,394,1711,4188
2017,365,331,3857,3514
2017,442,292,4687,3121
2017,112,429,1149,4551
2017,396,296,4203,3175
2017,394,98,4188,1011
2017,292,331,3121,3514
2017,429,296,4551,3175
2017,331,98,3514,1011
2017,296,98,3175,1011
2017,110,366,1128,3874
2017,284,272,3032,2890
2017,114,220,1175,2296
2017,75,69,779,714
2017,348,304,3722,3243
2017,138,30,1431,312
2017,3,250,23,2647
2017,224,306,2343,3261
2017,328,40,3477,438
2017,236,109,2467,1122
2017,250,272,2647,2890
2017,83,330,866,3501
2017,70,220,729,2296
2017,69,366,714,3874
2017,304,435,3243,4621
2017,109,25,1122,257
2017,40,306,438,3261
2017,211,30,2209,312
2017,220,272,2296,2890
2017,330,366,3501,3874
2017,30,306,312,3261
2017,435,25,4621,257
2017,366,272,3874,2890
2017,306,25,3261,257
2017,272,25,2890,257
2017,18,50,195,548
2017,249,4,2629,42
2017,389,100,4139,1038
2017,269,437,2864,4640
2017,168,152,1769,1586
2017,17,387,186,4129
2017,321,418,3403,4431
2017,195,216,2033,2261
2017,267,274,2844,2915
2017,231,404,2415,4298
2017,261,203,2766,2125
2017,66,290,677,3097
2017,144,36,1497,394
2017,216,4,2261,42
2017,152,418,1586,4431
2017,420,36,4449,394
2017,437,100,4640,1038
2017,274,290,2915,3097
2017,206,203,2155,2125
2017,50,404,548,4298
2017,203,418,2125,4431
2017,387,100,4129,1038
2017,4,290,42,3097
2017,404,36,4298,394
2017,418,100,4431,1038
2017,36,290,394,3097
2017,290,100,3097,1038
2017,335,198,3563,2068
2017,437,420,4640,4449
2017,365,195,3857,2033
2017,280,50,2977,548
2017,138,176,1431,1838
2017,330,378,3501,4020
2017,206,250,2155,2647
2017,258,17,2736,186
2017,127,168,1304,1769
2017,250,198,2647,2068
2017,195,188,2033,1965
2017,50,17,548,186
2017,247,66,2599,677
2017,176,374,1838,3973
2017,168,378,1769,4020
2017,188,198,1965,2068
2017,420,17,4449,186
2017,66,374,677,3973
2017,17,378,186,4020
2017,198,374,2068,3973
2017,378,374,4020,3973
2017,32,255,333,2701
2017,284,122,3032,1229
2017,269,249,2864,2629
2017,130,216,1348,2261
2017,306,86,3261,898
2017,211,231,2209,2415
2017,4,442,42,4687
2017,103,288,1066,3076
2017,150,160,1569,1668
2017,23,396,241,4203
2017,255,79,2701,816
2017,442,62,4687,638
2017,396,216,4203,2261
2017,160,122,1668,1229
2017,249,401,2629,4265
2017,86,231,898,2415
2017,114,394,1175,4188
2017,79,288,816,3076
2017,216,401,2261,4265
2017,62,231,638,2415
2017,394,122,4188,1229
2017,401,288,4265,3076
2017,231,122,2415,1229
2017,122,288,1229,3076
2017,274,86,2915,898
2017,4,66,42,677
2017,110,401,1128,4265
2017,30,121,312,1218
2017,255,176,2701,1838
2017,231,296,2415,3175
2017,138,442,1431,4687
2017,171,326,1795,3452
2017,32,399,333,4241
2017,250,344,2647,3672
2017,224,188,2343,1965
2017,193,70,2019,729
2017,376,195,4001,2033
2017,261,290,2766,3097
2017,335,236,3563,2467
2017,79,365,816,3857
2017,330,235,3501,2455
2017,258,206,2736,2155
2017,107,249,1099,2629
2017,267,367,2844,3891
2017,322,52,3412,559
2017,160,366,1668,3874
2017,18,122,195,1229
2017,284,404,3032,4298
2017,178,374,1855,3973
2017,89,198,930,2068
2017,114,232,1175,2424
2017,211,429,2209,4551
2017,164,83,1711,866
2017,275,125,2934,1279
2017,23,216,241,2261
2017,104,109,1071,1122
2017,123,434,1243,4599
2017,280,371,2977,3939
2017,168,441,1769,4671
2017,3,37,23,409
2017,47,297,511,3183
2017,50,331,548,3514
2017,305,152,3249,1586
2017,229,397,2393,4211
2017,318,62,3380,638
2017,269,292,2864,3121
2017,150,112,1569,1149
2017,435,17,4621,186
2017,389,394,4139,4188
2017,132,288,1362,3076
2017,312,25,3310,257
2017,75,103,779,1066
2017,378,396,4020,4203
2017,405,387,4319,4129
2017,437,203,4640,2125
2017,272,119,2890,1204
2017,304,69,3243,714
2017,167,306,1757,3261
2017,420,282,4449,3009
2017,247,130,2599,1348
2017,418,100,4431,1038
2017,102,189,1057,1981
2017,66,296,677,3175
2017,52,195,559,2033
2017,236,404,2467,4298
2017,366,235,3874,2455
2017,188,442,1965,4687
2017,176,36,1838,394
2017,198,429,2068,4551
2017,249,401,2629,4265
2017,365,83,3857,866
2017,86,326,898,3452
2017,232,367,2424,3891
2017,70,122,729,1229
2017,206,374,2155,3973
2017,121,399,1218,4241
2017,344,290,3672,3097
2017,37,141,409,1467
2017,112,62,1149,638
2017,434,216,4599,2261
2017,109,371,1122,3939
2017,297,25,3183,257
2017,69,98,714,1011
2017,119,127,1204,1304
2017,100,189,1038,1981
2017,288,331,3076,3514
2017,387,152,4129,1586
2017,103,282,1066,3009
2017,397,441,4211,4671
2017,130,306,1348,3261
2017,396,394,4203,4188
2017,17,292,186,3121
2017,83,367,866,3891
2017,374,404,3973,4298
2017,195,442,2033,4687
2017,401,429,4265,4551
2017,326,290,3452,3097
2017,399,122,4241,1229
2017,235,296,2455,3175
2017,36,125,394,1279
2017,203,152,2125,1586
2017,306,394,3261,4188
2017,127,25,1304,257
2017,62,189,638,1981
2017,441,292,4671,3121
2017,371,331,3939,3514
2017,216,282,2261,3009
2017,141,98,1467,1011
2017,290,442,3097,4687
2017,367,429,3891,4551
2017,122,404,1229,4298
2017,296,125,3175,1279
2017,394,152,4188,1586
2017,189,98,1981,1011
2017,25,331,257,3514
2017,282,292,3009,3121
2017,404,429,4298,4551
2017,442,125,4687,1279
2017,152,98,1586,1011
2017,331,292,3514,3121
2017,429,125,4551,1279
2017,98,292,1011,3121
2017,292,125,3121,1279
2017,160,66,1668,677
2017,138,50,1431,548
2017,171,261,1795,2766
2017,75,30,779,312
2017,21,418,226,4431
2017,206,306,2155,3261
2017,200,272,2090,2890
2017,34,247,364,2599
2017,277,267,2956,2844
2017,442,87,4687,909
2017,70,50,729,548
2017,30,441,312,4671
2017,267,66,2844,677
2017,261,87,2766,909
2017,195,141,2033,1467
2017,247,306,2599,3261
2017,178,404,1855,4298
2017,418,272,4431,2890
2017,87,141,909,1467
2017,50,306,548,3261
2017,272,404,2890,4298
2017,66,441,677,4671
2017,306,141,3261,1467
2017,404,441,4298,4671
2017,141,441,1467,4671
2017,437,274,4640,2915
2017,29,150,305,1569
2017,148,398,1543,4230
2017,284,237,3032,2486
2017,109,58,1122,614
2017,10,207,108,2161
2017,103,327,1066,3472
2017,144,124,1497,1261
2017,264,121,2803,1218
2017,150,304,1569,3243
2017,398,32,4230,333
2017,237,58,2486,614
2017,124,330,1261,3501
2017,111,249,1140,2629
2017,207,327,2161,3472
2017,203,121,2125,1218
2017,58,330,614,3501
2017,327,249,3472,2629
2017,304,32,3243,333
2017,330,249,3501,2629
2017,32,121,333,1218
2017,249,121,2629,1218
2017,134,386,1390,4108
2017,231,211,2415,2209
2017,263,83,2781,866
2017,258,23,2736,241
2017,68,49,709,531
2017,366,193,3874,2019
2017,110,367,1128,3891
2017,3,152,23,1586
2017,386,25,4108,257
2017,49,211,531,2209
2017,435,288,4621,3076
2017,168,401,1769,4265
2017,394,23,4188,241
2017,367,83,3891,866
2017,193,98,2019,1011
2017,288,25,3076,257
2017,83,152,866,1586
2017,401,98,4265,1011
2017,211,23,2209,241
2017,25,152,257,1586
2017,23,98,241,1011
2017,152,98,1586,1011
2017,114,270,1175,2875
2017,335,89,3563,930
2017,398,103,4230,1066
2017,220,37,2296,409
2017,304,10,3243,108
2017,312,330,3310,3501
2017,109,144,1122,1497
2017,130,336,1348,3584
2017,18,365,195,3857
2017,437,378,4640,4020
2017,121,284,1218,3032
2017,249,274,2629,2915
2017,270,330,2875,3501
2017,89,378,930,4020
2017,144,62,1497,638
2017,365,296,3857,3175
2017,79,103,816,1066
2017,10,274,108,2915
2017,127,37,1304,409
2017,336,284,3584,3032
2017,330,62,3501,638
2017,274,103,2915,1066
2017,378,296,4020,3175
2017,284,37,3032,409
2017,62,103,638,1066
2017,37,296,409,3175
2017,296,103,3175,1066
2017,138,297,1431,3183
2017,258,434,2736,4599
2017,8,110,87,1128
2017,104,305,1071,3249
2017,318,111,3380,1140
2017,224,176,2343,1838
2017,3,83,23,866
2017,250,132,2647,1362
2017,397,373,4211,3963
2017,396,23,4203,241
2017,29,229,305,2393
2017,83,110,866,1128
2017,305,434,3249,4599
2017,297,188,3183,1965
2017,326,176,3452,1838
2017,373,198,3963,2068
2017,203,23,2125,241
2017,132,111,1362,1140
2017,198,229,2068,2393
2017,111,23,1140,241
2017,188,434,1965,4599
2017,110,176,1128,1838
2017,229,23,2393,241
2017,434,176,4599,1838
2017,23,176,241,1838
2017,247,178,2599,1855
2017,269,168,2864,1769
2017,160,105,1668,1083
2017,73,36,763,394
2017,30,189,312,1981
2017,322,216,3412,2261
2017,255,371,2701,3939
2017,418,211,4431,2209
2017,403,404,4280,4298
2017,306,70,3261,729
2017,206,75,2155,779
2017,231,152,2415,1586
2017,401,141,4265,1467
2017,442,98,4687,1011
2017,441,394,4671,4188
2017,105,178,1083,1855
2017,216,211,2261,2209
2017,288,404,3076,4298
2017,141,36,1467,394
2017,75,70,779,729
2017,168,152,1769,1586
2017,189,98,1981,1011
2017,371,394,3939,4188
2017,211,36,2209,394
2017,70,404,729,4298
2017,98,152,1011,1586
2017,394,178,4188,1855
2017,36,404,394,4298
2017,178,152,1855,1586
2017,152,404,1586,4298
2017,258,112,2736,1149
2017,366,326,3874,3452
2017,131,250,1355,2647
2017,50,138,548,1431
2017,224,110,2343,1128
2017,3,374,23,3973
2017,399,83,4241,866
2017,150,75,1569,779
2017,373,331,3963,3514
2017,229,104,2393,1071
2017,203,434,2125,4599
2017,167,23,1757,241
2017,8,88,87,922
2017,138,374,1431,3973
2017,297,198,3183,2068
